contrast,estimate,SE,df,z.ratio,p.value,Winner,Loser
"(both,False,False,False,all-uni) - score,False,skip,False,del",-241.638461538462,216.027070113149,inf,-1.11855639856569,1.0,"(both,False,False,False,all-uni)","score,False,skip,False,del"
"(both,False,False,False,all-uni) - score,True,False,False,add",-81.3346153846154,216.027070113149,inf,-0.376501960342352,1.0,"(both,False,False,False,all-uni)","score,True,False,False,add"
"(both,False,False,False,all-uni) - (score,True,False,False,all-uni)",-134.861538461538,216.027070113149,inf,-0.624280736626672,1.0,"(both,False,False,False,all-uni)","(score,True,False,False,all-uni)"
"(both,False,False,False,all-uni) - score,True,False,True,add",-717.184615384615,216.027070113149,inf,-3.31988308228674,0.842033821623682,"(both,False,False,False,all-uni)","score,True,False,True,add"
"(both,False,False,False,all-uni) - (score,True,False,True,all-sep)",-266.342307692308,216.027070113149,inf,-1.23291172515002,1.0,"(both,False,False,False,all-uni)","(score,True,False,True,all-sep)"
"(both,False,False,False,all-uni) - (score,True,False,True,all-uni)",-754.165384615384,216.027070113149,inf,-3.49106889345105,0.699595546569929,"(both,False,False,False,all-uni)","(score,True,False,True,all-uni)"
"(both,False,False,False,all-uni) - score,True,skip,False,add",-338.342307692308,216.027070113149,inf,-1.56620328885215,1.0,"(both,False,False,False,all-uni)","score,True,skip,False,add"
"(both,False,False,False,all-uni) - (score,True,skip,False,all-uni)",-388.753846153846,216.027070113149,inf,-1.7995607955532,1.0,"(both,False,False,False,all-uni)","(score,True,skip,False,all-uni)"
"(both,False,False,False,all-uni) - score,True,skip,True,add",-947.469230769231,216.027070113149,inf,-4.38588196503786,0.0658119918795811,"(both,False,False,False,all-uni)","score,True,skip,True,add"
"(both,False,False,False,all-uni) - (score,True,skip,True,all-sep)",-436.984615384615,216.027070113149,inf,-2.02282341354597,0.999999999675027,"(both,False,False,False,all-uni)","(score,True,skip,True,all-sep)"
"(both,False,False,False,all-uni) - (score,True,skip,True,all-uni)",-980.411538461538,216.027070113149,inf,-4.5383735378535,0.0362673498820524,"(both,False,False,False,all-uni)","(score,True,skip,True,all-uni)"
"(both,False,False,False,all-uni) - score,True,True,False,add",-43.65,216.027070113149,inf,-0.202058010494413,1.0,"(both,False,False,False,all-uni)","score,True,True,False,add"
"(both,False,False,False,all-uni) - (score,True,True,False,all-uni)",-99.7038461538461,216.027070113149,inf,-0.461534038774048,1.0,"(both,False,False,False,all-uni)","(score,True,True,False,all-uni)"
"(both,False,False,False,all-uni) - score,True,True,True,add",-580.373076923077,216.027070113149,inf,-2.68657569914314,0.99916429772463,"(both,False,False,False,all-uni)","score,True,True,True,add"
"(both,False,False,False,all-uni) - (score,True,True,True,all-sep)",-171.092307692308,216.027070113149,inf,-0.791994760669088,1.0,"(both,False,False,False,all-uni)","(score,True,True,True,all-sep)"
"(both,False,False,False,all-uni) - (score,True,True,True,all-uni)",-618.115384615385,216.027070113149,inf,-2.86128670953891,0.993584603210201,"(both,False,False,False,all-uni)","(score,True,True,True,all-uni)"
"both,False,False,False,del - both,False,skip,False,add",-269.711538461539,216.027070113149,inf,-1.24850806114378,1.0,"both,False,False,False,del","both,False,skip,False,add"
"both,False,False,False,del - (both,False,skip,False,all-sep)",-152.053846153846,216.027070113149,inf,-0.703864779882469,1.0,"both,False,False,False,del","(both,False,skip,False,all-sep)"
"both,False,False,False,del - (both,False,skip,False,all-uni)",-272.492307692308,216.027070113149,inf,-1.26138037954958,1.0,"both,False,False,False,del","(both,False,skip,False,all-uni)"
"both,False,False,False,del - both,False,skip,False,del",-258.369230769231,216.027070113149,inf,-1.19600395743878,1.0,"both,False,False,False,del","both,False,skip,False,del"
"both,False,False,False,del - both,True,False,False,add",-98.0653846153847,216.027070113149,inf,-0.453949519215443,1.0,"both,False,False,False,del","both,True,False,False,add"
"both,False,False,False,del - (both,True,False,False,all-uni)",-151.592307692308,216.027070113149,inf,-0.701728295499763,1.0,"both,False,False,False,del","(both,True,False,False,all-uni)"
"both,False,False,False,del - both,True,False,True,add",-733.915384615385,216.027070113149,inf,-3.39733064115983,0.782699851586421,"both,False,False,False,del","both,True,False,True,add"
"both,False,False,False,del - (both,True,False,True,all-sep)",-283.073076923077,216.027070113149,inf,-1.31035928402311,1.0,"both,False,False,False,del","(both,True,False,True,all-sep)"
"both,False,False,False,del - (both,True,False,True,all-uni)",-770.896153846154,216.027070113149,inf,-3.56851645232415,0.624684137671655,"both,False,False,False,del","(both,True,False,True,all-uni)"
"both,False,False,False,del - both,True,skip,False,add",-355.073076923077,216.027070113149,inf,-1.64365084772524,1.0,"both,False,False,False,del","both,True,skip,False,add"
"both,False,False,False,del - (both,True,skip,False,all-uni)",-405.484615384615,216.027070113149,inf,-1.87700835442629,0.999999999998611,"both,False,False,False,del","(both,True,skip,False,all-uni)"
"both,False,False,False,del - both,True,skip,True,add",-964.2,216.027070113149,inf,-4.46332952391096,0.0489021704359985,"both,False,False,False,del","both,True,skip,True,add"
"both,False,False,False,del - (both,True,skip,True,all-sep)",-453.715384615385,216.027070113149,inf,-2.10027097241906,0.999999996125874,"both,False,False,False,del","(both,True,skip,True,all-sep)"
"both,False,False,False,del - (both,True,skip,True,all-uni)",-997.142307692308,216.027070113149,inf,-4.61582109672659,0.0263498589115077,"both,False,False,False,del","(both,True,skip,True,all-uni)"
"both,False,False,False,del - both,True,True,False,add",-60.3807692307693,216.027070113149,inf,-0.279505569367504,1.0,"both,False,False,False,del","both,True,True,False,add"
"both,False,False,False,del - (both,True,True,False,all-uni)",-116.434615384615,216.027070113149,inf,-0.538981597647138,1.0,"both,False,False,False,del","(both,True,True,False,all-uni)"
"both,False,False,False,del - both,True,True,True,add",-597.103846153846,216.027070113149,inf,-2.76402325801623,0.997788623609856,"both,False,False,False,del","both,True,True,True,add"
"both,False,False,False,del - (both,True,True,True,all-sep)",-187.823076923077,216.027070113149,inf,-0.869442319542178,1.0,"both,False,False,False,del","(both,True,True,True,all-sep)"
"both,False,False,False,del - (both,True,True,True,all-uni)",-634.846153846154,216.027070113149,inf,-2.93873426841201,0.986614917683489,"both,False,False,False,del","(both,True,True,True,all-uni)"
"both,False,False,False,del - rank,False,skip,False,add",-269.711538461539,216.027070113149,inf,-1.24850806114378,1.0,"both,False,False,False,del","rank,False,skip,False,add"
"both,False,False,False,del - (rank,False,skip,False,all-sep)",-152.053846153846,216.027070113149,inf,-0.703864779882468,1.0,"both,False,False,False,del","(rank,False,skip,False,all-sep)"
"both,False,False,False,del - (rank,False,skip,False,all-uni)",-272.492307692308,216.027070113149,inf,-1.26138037954958,1.0,"both,False,False,False,del","(rank,False,skip,False,all-uni)"
"both,False,False,False,del - rank,False,skip,False,del",-258.369230769231,216.027070113149,inf,-1.19600395743878,1.0,"both,False,False,False,del","rank,False,skip,False,del"
"both,False,False,False,del - rank,True,False,False,add",-98.0653846153847,216.027070113149,inf,-0.453949519215443,1.0,"both,False,False,False,del","rank,True,False,False,add"
"both,False,False,False,del - (rank,True,False,False,all-uni)",-151.592307692308,216.027070113149,inf,-0.701728295499763,1.0,"both,False,False,False,del","(rank,True,False,False,all-uni)"
"both,False,False,False,del - rank,True,False,True,add",-733.915384615385,216.027070113149,inf,-3.39733064115983,0.782699851586421,"both,False,False,False,del","rank,True,False,True,add"
"both,False,False,False,del - (rank,True,False,True,all-sep)",-283.073076923077,216.027070113149,inf,-1.31035928402311,1.0,"both,False,False,False,del","(rank,True,False,True,all-sep)"
"both,False,False,False,del - (rank,True,False,True,all-uni)",-770.896153846154,216.027070113149,inf,-3.56851645232415,0.624684137671655,"both,False,False,False,del","(rank,True,False,True,all-uni)"
"both,False,False,False,del - rank,True,skip,False,add",-355.073076923077,216.027070113149,inf,-1.64365084772524,1.0,"both,False,False,False,del","rank,True,skip,False,add"
"both,False,False,False,del - (rank,True,skip,False,all-uni)",-405.484615384615,216.027070113149,inf,-1.87700835442629,0.999999999998611,"both,False,False,False,del","(rank,True,skip,False,all-uni)"
"both,False,False,False,del - rank,True,skip,True,add",-964.2,216.027070113149,inf,-4.46332952391096,0.0489021704359985,"both,False,False,False,del","rank,True,skip,True,add"
"both,False,False,False,del - (rank,True,skip,True,all-sep)",-453.715384615385,216.027070113149,inf,-2.10027097241906,0.999999996125874,"both,False,False,False,del","(rank,True,skip,True,all-sep)"
"both,False,False,False,del - (rank,True,skip,True,all-uni)",-997.142307692308,216.027070113149,inf,-4.61582109672659,0.0263498589115082,"both,False,False,False,del","(rank,True,skip,True,all-uni)"
"both,False,False,False,del - rank,True,True,False,add",-60.3807692307693,216.027070113149,inf,-0.279505569367504,1.0,"both,False,False,False,del","rank,True,True,False,add"
"both,False,False,False,del - (rank,True,True,False,all-uni)",-116.434615384615,216.027070113149,inf,-0.538981597647139,1.0,"both,False,False,False,del","(rank,True,True,False,all-uni)"
"both,False,False,False,del - rank,True,True,True,add",-597.103846153846,216.027070113149,inf,-2.76402325801623,0.997788623609856,"both,False,False,False,del","rank,True,True,True,add"
"both,False,False,False,del - (rank,True,True,True,all-sep)",-187.823076923077,216.027070113149,inf,-0.869442319542178,1.0,"both,False,False,False,del","(rank,True,True,True,all-sep)"
"both,False,False,False,del - (rank,True,True,True,all-uni)",-634.846153846154,216.027070113149,inf,-2.93873426841201,0.986614917683489,"both,False,False,False,del","(rank,True,True,True,all-uni)"
"both,False,False,False,del - score,False,skip,False,add",-269.711538461539,216.027070113149,inf,-1.24850806114378,1.0,"both,False,False,False,del","score,False,skip,False,add"
"both,False,False,False,del - (score,False,skip,False,all-sep)",-152.053846153846,216.027070113149,inf,-0.703864779882469,1.0,"both,False,False,False,del","(score,False,skip,False,all-sep)"
"both,False,False,False,del - (score,False,skip,False,all-uni)",-272.492307692308,216.027070113149,inf,-1.26138037954958,1.0,"both,False,False,False,del","(score,False,skip,False,all-uni)"
"both,False,False,False,del - score,False,skip,False,del",-258.369230769231,216.027070113149,inf,-1.19600395743878,1.0,"both,False,False,False,del","score,False,skip,False,del"
"both,False,False,False,del - score,True,False,False,add",-98.0653846153847,216.027070113149,inf,-0.453949519215443,1.0,"both,False,False,False,del","score,True,False,False,add"
"both,False,False,False,del - (score,True,False,False,all-uni)",-151.592307692308,216.027070113149,inf,-0.701728295499763,1.0,"both,False,False,False,del","(score,True,False,False,all-uni)"
"both,False,False,False,del - score,True,False,True,add",-733.915384615385,216.027070113149,inf,-3.39733064115983,0.782699851586421,"both,False,False,False,del","score,True,False,True,add"
"both,False,False,False,del - (score,True,False,True,all-sep)",-283.073076923077,216.027070113149,inf,-1.31035928402311,1.0,"both,False,False,False,del","(score,True,False,True,all-sep)"
"both,False,False,False,del - (score,True,False,True,all-uni)",-770.896153846154,216.027070113149,inf,-3.56851645232414,0.624684137671657,"both,False,False,False,del","(score,True,False,True,all-uni)"
"both,False,False,False,del - score,True,skip,False,add",-355.073076923077,216.027070113149,inf,-1.64365084772524,1.0,"both,False,False,False,del","score,True,skip,False,add"
"both,False,False,False,del - (score,True,skip,False,all-uni)",-405.484615384615,216.027070113149,inf,-1.87700835442629,0.999999999998611,"both,False,False,False,del","(score,True,skip,False,all-uni)"
"both,False,False,False,del - score,True,skip,True,add",-964.2,216.027070113149,inf,-4.46332952391096,0.0489021704359985,"both,False,False,False,del","score,True,skip,True,add"
"both,False,False,False,del - (score,True,skip,True,all-sep)",-453.715384615385,216.027070113149,inf,-2.10027097241906,0.999999996125874,"both,False,False,False,del","(score,True,skip,True,all-sep)"
"both,False,False,False,del - (score,True,skip,True,all-uni)",-997.142307692308,216.027070113149,inf,-4.61582109672659,0.0263498589115077,"both,False,False,False,del","(score,True,skip,True,all-uni)"
"both,False,False,False,del - score,True,True,False,add",-60.3807692307693,216.027070113149,inf,-0.279505569367503,1.0,"both,False,False,False,del","score,True,True,False,add"
"both,False,False,False,del - (score,True,True,False,all-uni)",-116.434615384615,216.027070113149,inf,-0.538981597647138,1.0,"both,False,False,False,del","(score,True,True,False,all-uni)"
"both,False,False,False,del - score,True,True,True,add",-597.103846153846,216.027070113149,inf,-2.76402325801623,0.997788623609856,"both,False,False,False,del","score,True,True,True,add"
"both,False,False,False,del - (score,True,True,True,all-sep)",-187.823076923077,216.027070113149,inf,-0.869442319542178,1.0,"both,False,False,False,del","(score,True,True,True,all-sep)"
"both,False,False,False,del - (score,True,True,True,all-uni)",-634.846153846154,216.027070113149,inf,-2.93873426841201,0.986614917683489,"both,False,False,False,del","(score,True,True,True,all-uni)"
"both,False,False,True,add - both,False,skip,False,add",-440.111538461538,216.027070113149,inf,-2.03729809523881,0.999999999473758,"both,False,False,True,add","both,False,skip,False,add"
"both,False,False,True,add - (both,False,skip,False,all-sep)",-322.453846153846,216.027070113149,inf,-1.4926548139775,1.0,"both,False,False,True,add","(both,False,skip,False,all-sep)"
"both,False,False,True,add - (both,False,skip,False,all-uni)",-442.892307692307,216.027070113149,inf,-2.05017041364461,0.999999999197597,"both,False,False,True,add","(both,False,skip,False,all-uni)"
"both,False,False,True,add - both,False,skip,False,del",-428.769230769231,216.027070113149,inf,-1.98479399153381,0.999999999912297,"both,False,False,True,add","both,False,skip,False,del"
"both,False,False,True,add - both,True,False,False,add",-268.465384615384,216.027070113149,inf,-1.24273955331047,1.0,"both,False,False,True,add","both,True,False,False,add"
"both,False,False,True,add - (both,True,False,False,all-uni)",-321.992307692308,216.027070113149,inf,-1.49051832959479,1.0,"both,False,False,True,add","(both,True,False,False,all-uni)"
"both,False,False,True,add - both,True,False,True,add",-904.315384615384,216.027070113149,inf,-4.18612067525486,0.133576344540415,"both,False,False,True,add","both,True,False,True,add"
